"=""Full report""","=""C/S TAC No.""","=""Beacon Model Name""","=""Manufacturer""","=""Beacon type""","=""In Prod.""","=""Last Rev. Date""","=""Issue date""","=""class""","=""duration""","=""transmit frequency""","=""nav int/ext"""
"=""report""","=""1364""","=""RLB-44""","=""Ocean Signal Ltd.""","=""FF / Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""1365""","=""RLB-44""","=""ACR Electronics Inc.""","=""FF / Non FF EPIRB""","=""yes""","=""2022-10-14""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""1365""","=""RLB-44""","=""ACR Electronics Inc.""","=""FF / Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""1366""","=""PLB3""","=""Ocean Signal Ltd.""","=""PLB""","=""yes""","=""2023-06-23""","=""2023-06-23""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""1367""","=""PLB-450""","=""Ocean Signal Ltd.""","=""PLB""","=""yes""","=""2023-06-23""","=""2023-06-23""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""1375""","=""Tron 60AIS""","=""Jotron AS ( former - Jotron Electronics A.S.)""","=""FF EPIRB""","=""yes""","=""2023-03-02""","=""2023-03-02""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""1377""","=""EPIRB2""","=""Ocean Signal Ltd.""","=""Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2023-03-23""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""1377""","=""EPIRB2 Pro""","=""Ocean Signal Ltd.""","=""FF / Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2023-03-23""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""1378""","=""EPIRB2""","=""ACR Electronics Inc.""","=""Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2023-03-23""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""1378""","=""EPIRB2 Pro""","=""ACR Electronics Inc.""","=""FF / Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2023-03-23""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""1379""","=""RLB-43""","=""Ocean Signal Ltd.""","=""FF / Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2023-03-23""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""1380""","=""RLB-43""","=""ACR Electronics Inc.""","=""FF / Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2023-03-23""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""1381""","=""RLB-45""","=""Ocean Signal Ltd.""","=""Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2023-03-23""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""1382""","=""RLB-45""","=""ACR Electronics Inc.""","=""Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2023-03-23""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""2001""","=""FASTFIND RETURN LINK""","=""Orolia Limited""","=""ELT(Man)/PLB""","=""yes""","=""2020-05-19""","=""2020-05-19""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""2001""","=""FASTFIND RETURN LINK""","=""McMurdo Ltd""","=""ELT(Man)/PLB""","=""yes""","=""2023-01-30""","=""2020-05-19""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""2003""","=""PLB-410""","=""ACR Electronics Inc.""","=""PLB""","=""yes""","=""2021-04-23""","=""2021-04-23""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""2003""","=""PLB-435 ""","=""ACR Electronics Inc.""","=""PLB""","=""yes""","=""2021-04-23""","=""2021-04-23""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""2350""","=""KANNAD ULTIMA-S-04""","=""Orolia S.A.S. ""","=""ELT (S)""","=""yes""","=""2022-01-06""","=""2022-01-06""","=""2""","=""long""","=""406.031 MHz""","=""Internal"""
"=""report""","=""2366""","=""PLB3""","=""Ocean Signal Ltd.""","=""PLB""","=""yes""","=""2023-06-23""","=""2023-06-23""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""2367""","=""PLB-450""","=""Ocean Signal Ltd.""","=""PLB""","=""yes""","=""2023-06-23""","=""2023-06-23""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""3001""","=""FASTFIND RETURN LINK""","=""Orolia Limited""","=""PLB""","=""yes""","=""2020-05-19""","=""2020-05-19""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""3001""","=""FASTFIND RETURN LINK""","=""McMurdo Ltd""","=""PLB""","=""yes""","=""2023-01-30""","=""2020-05-19""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""3002""","=""MR510/2-XX-(X1X)""","=""Becker Avionics GmbH""","=""PLB""","=""yes""","=""0000-00-00""","=""2021-01-19""","=""1""","=""long""","=""406.037 MHz""","=""Int"""
"=""report""","=""3003""","=""PLB-410""","=""ACR Electronics Inc.""","=""PLB""","=""yes""","=""2021-04-23""","=""2021-04-23""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""3003""","=""PLB-435 ""","=""ACR Electronics Inc.""","=""PLB""","=""yes""","=""2021-04-23""","=""2021-04-23""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""3366""","=""PLB3""","=""Ocean Signal Ltd.""","=""PLB""","=""yes""","=""2022-10-20""","=""2022-10-20""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""3366""","=""PLB3""","=""""","=""PLB""","=""yes""","=""2023-06-23""","=""2022-10-20""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""3366""","=""PLB3""","=""Ocean Signal Ltd.""","=""PLB""","=""yes""","=""2023-06-23""","=""2022-10-20""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""3367""","=""PLB-450""","=""Ocean Signal Ltd.""","=""PLB""","=""yes""","=""2022-10-20""","=""2022-10-20""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""3367""","=""PLB-450""","=""Ocean Signal Ltd.""","=""PLB""","=""yes""","=""2023-06-23""","=""2022-10-20""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""3701""","=""MR510/2-00-(114)""","=""Becker Avionics GmbH""","=""PLB""","=""yes""","=""0000-00-00""","=""2021-03-05""","=""1""","=""long""","=""406.037 MHz""","=""Int"""
"=""report""","=""11700""","=""PRSS1b PRD""","=""""","=""PLB""","=""yes""","=""2023-01-11""","=""2022-12-24""","=""2 (from -20°C to +55°C)""","=""long""","=""406.050 MHz""","=""internal  GNSS receiver (GPS)"""
"=""report""","=""11700""","=""PRSS1b PRD""","=""Orolia Government Systems, Inc.""","=""""","=""yes""","=""""","=""2022-12-14""","=""2 (from -20°C to +55°C)""","=""long""","=""25""","=""internal  GNSS receiver (GPS)"""
